Title,Sanskrit,English-Sanskrit,Synonyms,Translation
13.27,यावत्सञ्जायते किञ्चित्सत्त्वं स्थावरजङ्गमम् ।\nक्षेत्रक्षेत्रज्ञसंयोगात्तद्विद्धि भरतर्षभ ॥ २७ ॥,yāvat sañjāyate kiñcit\nsattvaṁ sthāvara-jaṅgamam\nkṣetra-kṣetrajña-saṁyogāt\ntad viddhi bharatarṣabha\n\n,yāvat — whatever; sañjāyate — comes into being; kiñcit — anything; sattvam — existence; sthāvara — not moving; jaṅgamam — moving; kṣetra — of the body; kṣetra-jña — and the knower of the body; saṁyogāt — by the union between; tat viddhi — you must know it; bharata-ṛṣabha — O chief of the Bhāratas.,"O chief of the Bhāratas, know that whatever you see in existence, both the moving and the nonmoving, is only a combination of the field of activities and the knower of the field."
13.28,समं सर्वेषु भूतेषु तिष्ठन्तं परमेश्वरम् ।\nविनश्यत्स्वविनश्यन्तं य: पश्यति स पश्यति ॥ २८ ॥,samaṁ sarveṣu bhūteṣu\ntiṣṭhantaṁ parameśvaram\nvinaśyatsv avinaśyantaṁ\nyaḥ paśyati sa paśyati\n\n,samam — equally; sarveṣu — in all; bhūteṣu — living entities; tiṣṭhan tam — residing; parama-īśvaram — the Supersoul; vinaśyatsu — in the destructible; avinaśyantam — not destroyed; yaḥ — anyone who; paśyati — sees; saḥ — he; paśyati — actually sees.,"One who sees the Supersoul accompanying the individual soul in all bodies, and who understands that neither the soul nor the Supersoul within the destructible body is ever destroyed, actually sees."
13.29,समं पश्यन्हि सर्वत्र समवस्थितमीश्वरम् ।\nन हिनस्त्यात्मनात्मानं ततो याति परां गतिम् ॥ २९ ॥,samaṁ paśyan hi sarvatra\nsamavasthitam īśvaram\nna hinasty ātmanātmānaṁ\ntato yāti parāṁ gatim\n\n,samam — equally; paśyan — seeing; hi — certainly; sarvatra — everywhere; samavasthitam — equally situated; īśvaram — the Supersoul; na — does not; hinasti — degrade; ātmanā — by the mind; ātmānam — the soul; tataḥ — then; yāti — reaches; parām — the transcendental; gatim — destination.,"One who sees the Supersoul equally present everywhere, in every living being, does not degrade himself by his mind. Thus he approaches the transcendental destination."
13.30,प्रकृत्यैव च कर्माणि क्रियमाणानि सर्वश: ।\nय: पश्यति तथात्मानमकर्तारं स पश्यति ॥ ३० ॥,prakṛtyaiva ca karmāṇi\nkriyamāṇāni sarvaśaḥ\nyaḥ paśyati tathātmānam\nakartāraṁ sa paśyati\n\n,prakṛtyā — by material nature; eva — certainly; ca — also; karmāṇi — activities; kriyamāṇāni — being performed; sarvaśaḥ — in all respects; yaḥ — anyone who; paśyati — sees; tathā — also; ātmānam — himself; akartāram — the nondoer; saḥ — he; paśyati — sees perfectly.,"One who can see that all activities are performed by the body, which is created of material nature, and sees that the self does nothing, actually sees."
13.31,यदा भूतपृथग्भावमेकस्थमनुपश्यति ।\nतत एव च विस्तारं ब्रह्म सम्पद्यते तदा ॥ ३१ ॥,yadā bhūta-pṛthag-bhāvam\neka-stham anupaśyati\ntata eva ca vistāraṁ\nbrahma sampadyate tadā\n\n,yadā — when; bhūta — of living entities; pṛthak-bhāvam — separated identities; eka-stham — situated in one; anupaśyati — one tries to see through authority; tataḥ eva — thereafter; ca — also; vistāram — the expansion; brahma — the Absolute; sampadyate — he attains; tadā — at that time.,"When a sensible man ceases to see different identities due to different material bodies and he sees how beings are expanded everywhere, he attains to the Brahman conception."
13.32,अनादित्वान्निर्गुणत्वात्परमात्मायमव्यय: ।\nशरीरस्थोऽपि कौन्तेय न करोति न लिप्यते ॥ ३२ ॥,anāditvān nirguṇatvāt\nparamātmāyam avyayaḥ\nśarīra-stho ’pi kaunteya\nna karoti na lipyate\n\n,anāditvāt — due to eternity; nirguṇatvāt — due to being transcendental; parama — beyond material nature; ātmā — spirit; ayam — this; avyayaḥ — inexhaustible; śarīra-sthaḥ — dwelling in the body; api — though; kaunteya — O son of Kuntī; na karoti — never does anything; na lipyate — nor is he entangled.,"Those with the vision of eternity can see that the imperishable soul is transcendental, eternal, and beyond the modes of nature. Despite contact with the material body, O Arjuna, the soul neither does anything nor is entangled."
13.33,यथा सर्वगतं सौक्ष्म्यादाकाशं नोपलिप्यते ।\nसर्वत्रावस्थितो देहे तथात्मा नोपलिप्यते ॥ ३३ ॥,yathā sarva-gataṁ saukṣmyād\nākāśaṁ nopalipyate\nsarvatrāvasthito dehe\ntathātmā nopalipyate\n\n,yathā — as; sarva-gatam — all-pervading; saukṣmyāt — due to being subtle; ākāśam — the sky; na — never; upalipyate — mixes; sarvatra — everywhere; avasthitaḥ — situated; dehe — in the body; tathā — so; ātmā — the self; na — never; upalipyate — mixes.,"The sky, due to its subtle nature, does not mix with anything, although it is all-pervading. Similarly, the soul situated in Brahman vision does not mix with the body, though situated in that body."
13.34,यथा प्रकाशयत्येक: कृत्स्‍नं लोकमिमं रवि: ।\nक्षेत्रं क्षेत्री तथा कृत्स्‍नं प्रकाशयति भारत ॥ ३४ ॥,yathā prakāśayaty ekaḥ\nkṛtsnaṁ lokam imaṁ raviḥ\nkṣetraṁ kṣetrī tathā kṛtsnaṁ\nprakāśayati bhārata\n\n,yathā — as; prakāśayati — illuminates; ekaḥ — one; kṛtsnam — the whole; lokam — universe; imam — this; raviḥ — sun; kṣetram — this body; kṣetrī — the soul; tathā — similarly; kṛtsnam — all; prakāśayati — illuminates; bhārata — O son of Bharata.,"O son of Bharata, as the sun alone illuminates all this universe, so does the living entity, one within the body, illuminate the entire body by consciousness."
13.35,क्षेत्रक्षेत्रज्ञयोरेवमन्तरं ज्ञानचक्षुषा ।\nभूतप्रकृतिमोक्षं च ये विदुर्यान्ति ते परम् ॥ ३५ ॥,kṣetra-kṣetrajñayor evam\nantaraṁ jñāna-cakṣuṣā\nbhūta-prakṛti-mokṣaṁ ca\nye vidur yānti te param\n\n,kṣetra — of the body; kṣetra-jñayoḥ — of the proprietor of the body; evam — thus; antaram — the difference; jñāna-cakṣuṣā — by the vision of knowledge; bhūta — of the living entity; prakṛti — from material nature; mokṣam — the liberation; ca — also; ye — those who; viduḥ — know; yānti — approach; te — they; param — the Supreme.,"Those who see with eyes of knowledge the difference between the body and the knower of the body, and can also understand the process of liberation from bondage in material nature, attain to the supreme goal."
14.1,श्रीभगवानुवाच\nपरं भूय: प्रवक्ष्यामि ज्ञानानां ज्ञानमुत्तमम् । ‍‍ ॥\nयज्ज्ञात्वा मुनय: सर्वे परां सिद्धिमितो गता: ॥ १ ॥,śrī-bhagavān uvāca\nparaṁ bhūyaḥ pravakṣyāmi\njñānānāṁ jñānam uttamam\nyaj jñātvā munayaḥ sarve\nparāṁ siddhim ito gatāḥ\n\n,śrī-bhagavān uvāca — the Supreme Personality of Godhead said; param — transcendental; bhūyaḥ — again; pravakṣyāmi — I shall speak; jñānānām — of all knowledge; jñānam — knowledge; uttamam — the supreme; yat — which; jñātvā — knowing; munayaḥ — the sages; sarve — all; parām — transcendental; siddhim — perfection; itaḥ — from this world; gatāḥ — attained.,"The Supreme Personality of Godhead said: Again I shall declare to you this supreme wisdom, the best of all knowledge, knowing which all the sages have attained the supreme perfection."
14.2,इदं ज्ञानमुपाश्रित्य मम साधर्म्यमागता: ।\nसर्गेऽपि नोपजायन्ते प्रलये न व्यथन्ति च ॥ २ ॥,idaṁ jñānam upāśritya\nmama sādharmyam āgatāḥ\nsarge ’pi nopajāyante\npralaye na vyathanti ca\n\n,idam — this; jñānam — knowledge; upāśritya — taking shelter of; mama — My; sādharmyam — same nature; āgatāḥ — having attained; sarge api — even in the creation; na — never; upajāyante — are born; pralaye — in the annihilation; na — nor; vyathanti — are disturbed; ca — also.,"By becoming fixed in this knowledge, one can attain to the transcendental nature like My own. Thus established, one is not born at the time of creation or disturbed at the time of dissolution."
14.3,मम योनिर्महद्‍ब्रह्म तस्मिन्गर्भं दधाम्यहम् ।\nसम्भव: सर्वभूतानां ततो भवति भारत ॥ ३ ॥,mama yonir mahad brahma\ntasmin garbhaṁ dadhāmy aham\nsambhavaḥ sarva-bhūtānāṁ\ntato bhavati bhārata\n\n,mama — My; yoniḥ — source of birth; mahat — the total material existence; brahma — supreme; tasmin — in that; garbham — pregnancy; dadhāmi — create; aham — I; sambhavaḥ — the possibility; sarva-bhūtānām — of all living entities; tataḥ — thereafter; bhavati — becomes; bhārata — O son of Bharata.,"The total material substance, called Brahman, is the source of birth, and it is that Brahman that I impregnate, making possible the births of all living beings, O son of Bharata."
